pr_number,was_merged,split,additions,deletions,total_changes,changed_files,commit_count,title_length,body_length,body_word_count,label_count,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,iqr_outlier_feature_count,log1p_body_length,log1p_body_word_count,log1p_additions,log1p_deletions,log1p_total_changes,log1p_changed_files,log1p_commit_count,change_density_per_file,deletion_ratio,created_day_of_week,created_hour_utc,draft,requested_reviewer_count,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,test_files_changed_iqr_outlier,deletions_iqr_outlier,files_modified_iqr_outlier,additions_iqr_outlier,total_changes_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,files_added_iqr_outlier,changed_files_iqr_outlier,documentation_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,files_removed_iqr_outlier,files_renamed_iqr_outlier,title_length_iqr_outlier,requested_reviewer_count_iqr_outlier,has_any_iqr_outlier,has_description,has_detailed_description,short_title,very_long_description,has_zero_code_change,has_multiple_commits,created_on_weekend
4186,0,train,-0.09370143810442362,-0.10713524734275849,-0.09970879654476847,-0.11606595051097518,-0.07824481063198063,0.9070961364608682,-0.00746982871602176,0.35099492255290266,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.6866884829384737,0.8796449854211016,0.42455799762433405,0.20020188633339758,0.32502418300441155,0.030006883824063718,-0.32314246870482466,-0.1374044523020686,-0.4364212720109974,-1.316573486283562,-0.9121460970796389,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4190,1,train,-0.10020309515405049,-0.10786296719441593,-0.10375739609781007,-0.11606595051097518,-0.07236676441752418,0.25546789149306093,-0.4125364323869955,-0.5357233974566653,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-0.1050182494321184,-0.3263261233710555,-0.32547844223991174,0.10635046136787357,-0.16639358868905615,0.030006883824063718,0.255803221450059,-0.35719902362013733,0.7631520739463149,-0.3064735142438632,-0.9121460970796389,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4196,0,train,-0.10074489990818607,-0.10859068704607336,-0.10438025756750878,-0.15347915067568513,-0.07824481063198063,0.7767704874673067,-0.3825878990328759,-0.4464564524892591,-0.6697505392372824,-0.15347915067568513,0.041782560966620086,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.023805487838274804,-0.025377664293504226,-0.4622402945223449,-0.00465221423641297,-0.2980486561328784,-0.5383567051862455,-0.32314246870482466,-0.2726626500362647,0.8304750678520821,0.7036264577958357,0.5200896461540525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0,train,-0.09749407138337263,-0.11150156645270311,-0.10375739609781007,-0.15347915067568513,-0.06648871820306772,-1.2432770719328958,-0.4638042606711663,-0.565479045779134,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.4617323491308859,-0.4732498630200618,0.09934267295441115,-0.9845249053250537,-0.16639358868905615,-0.5383567051862455,0.6665717256942094,-0.20503355116916666,-1.5931527127555483,-0.3064735142438632,0.8383642557615394,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4209,1,train,-0.09911948564577935,-0.10713524734275849,-0.102823103893262,-0.11606595051097518,-0.07824481063198063,-0.39616035347474643,3.3046349193455113,2.7493001773438817,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,1.6692231694726336,1.6030330934485464,-0.1192588761762082,0.20020188633339758,-0.01159823507080119,0.030006883824063718,-0.32314246870482466,-0.3064771994698138,0.5275215952761285,1.7137264298355344,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4221,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.8419333119640875,-0.4297949092351322,-0.517870008463184,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.19849993883201603,-0.25283962280310873,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,0.1985764717759862,-1.0712834018833823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4223,0,train,-0.09099241433374576,-0.11150156645270311,-0.10002022727961783,-0.04123955018155529,-0.06648871820306772,1.3632359079383334,0.35495818509484944,0.9223033703443022,-0.6697505392372824,-0.04123955018155529,-0.1580470784389542,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.9497313427106086,1.1454695764129033,0.5825781884513304,-0.9845249053250537,0.298797568949053,0.746060322396679,0.6665717256942094,-0.33183811154497556,-1.5931527127555483,0.1985764717759862,1.1566388653690263,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4234,1,train,-0.10074489990818607,-0.10859068704607336,-0.10438025756750878,-0.15347915067568513,-0.07824481063198063,1.2980730834415526,-0.482585544300021,-0.6071369534305902,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.7078259370789998,-0.7684349205639498,-0.4622402945223449,-0.00465221423641297,-0.2980486561328784,-0.5383567051862455,-0.32314246870482466,-0.2726626500362647,0.8304750678520821,0.7036264577958357,-0.2755968778646649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4237,0,train,-0.09370143810442362,-0.10786296719441593,-0.10002022727961783,-0.11606595051097518,-0.07824481063198063,-1.5039283699200188,-0.0023938061136286057,0.3569460522173964,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.6915546678370879,0.8831197148122863,0.42455799762433405,0.10635046136787357,0.298797568949053,0.030006883824063718,-0.32314246870482466,-0.1543117270188431,-0.5833078041690359,1.7137264298355344,-0.5938714874721519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4250,0,train,-0.10020309515405049,-0.10349664808447132,-0.10188881168871394,-0.07865275034626523,-0.07824481063198063,-0.1355090554876235,-0.34502533177516653,-0.33338498886387796,-0.6697505392372824,-0.07865275034626523,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.025172101713864917,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.14828192605337892,0.2176537187078189,-0.32547844223991174,0.5283586593160425,0.11090933645825053,0.43326726781991537,-0.32314246870482466,-0.34029174890336283,1.5171696056909107,1.7137264298355344,0.679226950957796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4254,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.46132317797152717,2.376737987628043,2.088724784585076,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,1.5340432733925733,1.474472820619245,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4263,0,train,-0.09370143810442362,-0.10495208778778618,-0.0987745043402204,-0.11606595051097518,-0.054732625774154796,0.9070961364608682,-0.00746982871602176,0.3450437928884089,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.6866884829384737,0.8761499951026638,0.42455799762433405,0.4173559837117559,0.397359757520328,0.030006883824063718,1.245517415849093,-0.08668262815174504,-0.06626721097274106,0.7036264577958357,0.36095234135030896,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4266,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.39616035347474643,-0.4770019194373885,-0.6309414720885652,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.6208178664901047,-1.0393498957928322,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.8115235002637127,0.5200896461540525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.26583470448118496,-0.4490837951242262,-0.541674527121159,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.33005094379734534,-0.3529700271704281,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,-0.7530087922758953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4272,0,train,14.63851163159593,13.48594386176649,14.185619010995076,13.913884111255253,15.792479968400459,-0.6568116514618694,-0.2546721294525684,-0.14889996926457186,-0.6697505392372824,13.913884111255253,13.030709122328949,12.650945978857681,8.031279891301104,12.850022318803292,14.583961451875263,5.8384468857511385,15.875350300676493,20.6214708958686,4.69762905374017,0.35912925591940975,0.4779597596166154,4.946473088603998,5.003632225254174,4.808195317428482,6.809299323871175,9.969699046520635,3.60686177078415,0.13371904901434095,-0.3064735142438632,-0.7530087922758953,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4274,0,train,-0.09261782859615247,-0.10640752749110105,-0.0987745043402204,0.0335868501478646,0.2744379622354069,-0.6568116514618694,-0.4830931465602603,-0.6309414720885652,-0.6697505392372824,0.0335868501478646,-0.1580470784389542,0.0015480032487633255,0.9484073631451279,-0.13392533418289954,-0.09444490577171503,0.2540478500701829,-0.09135431758701307,-0.06346514466983384,0.487941103341647,-0.71656769731429,-1.0393498957928322,0.4927267786147601,0.28149968851945306,0.397359757520328,1.2177126648156034,4.580095941524389,-0.36847054009798696,-0.40557510025780913,-0.3064735142438632,-0.11645957306092145,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4276,0,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.20067187998440422,3.1452478096303667,2.1898939888814697,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,1.64852185877342,1.4960404709929238,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,0.7036264577958357,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4281,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07824481063198063,0.38579354048662234,0.5371873965207637,0.8925477220218335,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,1.04238556874049,1.1341813116822108,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,0.7036264577958357,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4283,1,train,-0.09099241433374576,-0.09694716941955439,-0.09379161258263076,-0.003826350016845344,-0.07824481063198063,-0.982625773945773,-0.4978136121072005,-0.6487948610820464,-0.6697505392372824,-0.003826350016845344,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.16097453280883361,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-1.0800632784787554,-1.3747775224162295,0.5825781884513304,0.8690690550781563,0.6803086747275067,1.0016308568302243,-0.32314246870482466,-0.23208519071600592,0.47579783166559975,0.7036264577958357,0.5200896461540525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,1,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07824481063198063,-1.0477885984425537,-0.5105036686131833,-0.6666482500755276,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-2.6607436936541022,-2.2057073092032726,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,0.20181503654656552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,1,train,-0.10128670466232163,-0.10567980763944362,-0.10344596536296072,-0.11606595051097518,-0.07824481063198063,-0.6568116514618694,0.8138306283511907,1.3210290578653832,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.487941103341647,1.156018468961389,1.2792193980356608,-0.6385569878134462,0.35320943216446354,-0.11016042364207619,0.030006883824063718,-0.32314246870482466,-0.34029174890336283,1.7999261800951347,0.1985764717759862,0.04267773174282203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4304,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,1.2980730834415526,-0.45872823806877316,-0.6130880830950839,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.4121837581683194,-0.82556280739995,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,-0.7530087922758953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07824481063198063,-0.39616035347474643,2.2280105253779237,1.99945783961767,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,1.508389974922668,1.4547758957604446,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4324,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07824481063198063,0.32063071598984166,0.5361721920002851,0.8925477220218335,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,1.041915457689163,1.1341813116822108,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4326,1,train,-0.0823235382675766,-0.08457593194137797,-0.08351439833260209,-0.003826350016845344,-0.07824481063198063,-1.1781142474361153,-0.5105036686131833,-0.6666482500755276,-0.6697505392372824,-0.003826350016845344,-0.1580470784389542,-0.19305811945291232,0.3581679857987965,-0.13392533418289954,-0.09444490577171503,0.16097453280883361,-0.09135431758701307,-0.06346514466983384,0.487941103341647,-2.6607436936541022,-2.2057073092032726,0.917547893809083,1.2301435275858885,1.022402553973035,1.0016308568302243,-0.32314246870482466,-0.008909164454582232,0.5275215952761285,-1.316573486283562,0.9975015605652829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,1,train,-0.005929067934460865,-0.05182853861679335,-0.02558828165062234,0.37030565163025414,-0.06648871820306772,-1.4387655454232382,-0.31253878711985034,-0.3750428965153342,-0.6697505392372824,0.37030565163025414,0.24161220037219439,0.2934571873012768,1.538646740491459,-0.13392533418289954,-0.09444490577171503,1.0917077054223263,-0.09135431758701307,-0.06346514466983384,3.0137538735807605,0.23500203821030233,0.1391168010098507,1.8674004394952788,1.7057939969461815,1.7581536871612422,2.376515213832237,0.6665717256942094,0.07675436077707526,-0.2554966107663368,0.7036264577958357,-1.7078326210983563,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4343,1,train,-0.06010954334801812,-0.09549172971623951,-0.0754171992265189,-0.003826350016845344,-0.07236676441752418,0.19030506699628016,-0.40543000074364505,-0.46430984148274035,1.1381650268020076,-0.003826350016845344,-0.1580470784389542,0.2934571873012768,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.16097453280883361,-0.09135431758701307,-0.06346514466983384,1.7508474884612037,-0.07121271770581555,-0.07467028738303134,1.366096642470109,0.9244553240574601,1.1980061683271135,1.0016308568302243,0.255803221450059,0.16692649259987274,-0.6600560172216104,-0.8115235002637127,0.5200896461540525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4358,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07824481063198063,0.12514224249949946,3.4624992222799387,3.3325108844642686,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.487941103341647,1.6888913003670942,1.697362132702419,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4363,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07824481063198063,0.5812820139769646,2.5899309369285555,1.928044283643745,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.487941103341647,1.5686001578164808,1.4385386281451913,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,-0.7530087922758953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4368,0,train,-0.08286534302171217,-0.08530365179303541,-0.0841372598023008,-0.04123955018155529,-0.07824481063198063,-1.1781142474361153,-0.4171048527291493,-0.5119188787986902,1.1381650268020076,-0.04123955018155529,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-0.12806422370850087,-0.23021848001873865,0.901203263428318,1.2139071217990423,1.0064555921845773,0.746060322396679,-0.32314246870482466,0.09929739373277466,0.5275215952761285,0.1985764717759862,-1.7078326210983563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
